STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,METEO_STATION_TYPE,Meteorological station type,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1978,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1979,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1980,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1981,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1982,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1983,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1984,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1985,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1986,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1987,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1988,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1989,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1990,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1991,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1992,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1993,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1994,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1995,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1996,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1997,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1998,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),1999,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2000,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2001,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2002,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2003,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2004,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2005,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2006,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2007,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2008,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2009,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2010,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2011,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2012,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2013,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2014,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2015,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2016,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2017,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2018,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2019,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2020,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2021,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2022,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2023,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2024,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2025,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,NC,New Caledonia,LAND,Land (fixed),2026,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1951,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1952,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1953,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1954,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1955,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1956,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1957,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1958,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1959,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1960,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1961,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1962,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1963,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1964,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1965,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1966,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1967,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1968,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1969,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1970,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1971,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1972,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1973,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1974,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1975,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1976,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1977,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1978,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1979,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1980,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1981,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1982,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1983,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1984,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1985,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1986,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1987,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1988,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1989,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1990,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1991,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1992,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1993,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1994,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1995,,4,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1996,,5,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1997,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1998,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),1999,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2000,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2001,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2002,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2003,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2004,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2005,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2006,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2007,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2008,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2009,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2010,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2011,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2012,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2013,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2014,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2015,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2016,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2017,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2018,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2019,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2020,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2021,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2022,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2023,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2024,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2025,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,PG,Papua New Guinea,LAND,Land (fixed),2026,,6,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1950,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1951,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1952,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1953,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1954,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1955,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1956,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1957,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1958,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1959,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1960,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1961,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1962,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1963,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1964,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1965,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1966,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,SB,Solomon Islands,LAND,Land (fixed),1967,,2,,,,N,units,,,,,N,National,,
